,Planet Name,Eclipse Flux Ratio 1.1-1.185um,Eclipse Flux Ratio 1.185-1.27um,Eclipse Flux Ratio 1.27-1.355um,Eclipse Flux Ratio 1.355-1.44um,Eclipse Flux Ratio 1.44-1.525um,Eclipse Flux Ratio 1.525-1.61um,Eclipse Flux Ratio 1.61-1.695um,Eclipse Flux Ratio 1.695-1.78um,Eclipse Flux Ratio 1.78-1.865um,Eclipse Flux Ratio 1.865-1.95um
460,LP791-18c,6.667325402369155e-16,5.395190375616739e-15,3.349761022150617e-14,1.6716883783952669e-13,6.953425005054579e-13,2.4810434006177844e-12,7.771030882564671e-12,2.1769760800225927e-11,5.5387468848045004e-11,1.296134996822172e-10
461,HD108236e,1.6388236308927557e-10,4.66794101127342e-10,1.1596537989553257e-09,2.5750072393756307e-09,5.208886615162263e-09,9.744224754625802e-09,1.706048186084536e-08,2.8228078777120616e-08,4.4488582510708015e-08,6.722329972489846e-08
462,LTT3780b,5.462770822798926e-08,1.0685828932257801e-07,1.9144395757928025e-07,3.1911921533815543e-07,5.010148778431057e-07,7.48025448367571e-07,1.0702572628211846e-06,1.4765983524401536e-06,1.974424003669466e-06,2.5694326203111924e-06
463,K2-29b,1.9540199845260103e-06,3.5876571740361233e-06,6.074532955938387e-06,9.62495249160433e-06,1.4434507953679093e-05,2.0673077106401976e-05,2.847756527175649e-05,3.794824646489051e-05,4.9148143891078575e-05,6.210472119605154e-05
464,WASP-45b,2.9161913733986104e-06,5.0848532971149675e-06,8.23063528524969e-06,1.2535260410944213e-05,1.8151604216665148e-05,2.519690389986245e-05,3.3750071363205933e-05,4.385228314563814e-05,5.550989103397392e-05,6.869876278810159e-05
465,Kepler-105b,1.3108290957519071e-06,1.969032719413274e-06,2.797527211555544e-06,3.7979576665277e-06,4.966100577958557e-06,6.293148529431788e-06,7.767008043265308e-06,9.373473617055452e-06,1.1097212960200793e-05,1.2922546243622069e-05
466,HAT-P-11b,2.7542150679301555e-08,6.038618433487967e-08,1.193998462306799e-07,2.1690175696152304e-07,3.672636975614467e-07,5.862477384665055e-07,8.90242660120249e-07,1.2954985990991664e-06,1.8174353924481867e-06,2.470072309050834e-06
467,TOI-421b,3.763074794551431e-08,7.287284417386588e-08,1.292542895956703e-07,2.1333971958296663e-07,3.3173415372545296e-07,4.906885607852945e-07,6.957802316863293e-07,9.516861501752949e-07,1.2620499710738808e-06,1.6294320716075592e-06
468,K2-19b,5.5151685727864364e-08,1.189126608910586e-07,2.3164492329826856e-07,4.152251399298394e-07,6.946610135594854e-07,1.096837683014278e-06,1.6491557956746565e-06,2.3782289301453797e-06,3.3087582004300708e-06,4.462649919726095e-06
469,TOI-1298b,3.761401085858332e-06,5.879478876610558e-06,8.649253238645751e-06,1.2108267736475873e-05,1.626955244439136e-05,2.1124569160118734e-05,2.6647140585384325e-05,3.2797639692632494e-05,3.952696855645584e-05,4.67800635351689e-05
470,HAT-P-22b,7.068771477526163e-06,1.1474259122649535e-05,1.744797090965269e-05,2.5151318098789846e-05,3.46870144059181e-05,4.610041778628048e-05,5.9385134914727395e-05,7.449100971346983e-05,9.133302690038147e-05,0.00010980010737260756
471,HAT-P-42b,1.0114553025088158e-05,1.549334598672019e-05,2.2394791319933614e-05,3.087148076033127e-05,4.0920628432387496e-05,5.249326811479838e-05,6.55047166564719e-05,7.984481410923942e-05,9.538707803211198e-05,0.00011199637440198004
472,WASP-121b,0.0005471062399541466,0.0006725517849760141,0.0008029000364726737,0.0009360104386677203,0.0010701212817821808,0.0012038252181167063,0.001336027629389188,0.0014658995341782855,0.0015928315686608203,0.001716392284446239
473,TOI-824b,1.079163820476857e-06,1.745414066523596e-06,2.646647974246319e-06,3.806759916550445e-06,5.2409561710205505e-06,6.955956270128979e-06,8.950815687569391e-06,1.1218097797527241e-05,1.3745181907831344e-05,1.6515558224318916e-05
474,TOI-270b,1.872533607106291e-11,6.214711164869199e-11,1.7669855474389984e-10,4.4238839560472346e-10,9.963860622376873e-10,2.053258222644401e-09,3.923916513623516e-09,7.030761138192536e-09,1.1917077829146654e-08,1.9249585830435364e-08
475,XO-7b,4.861673678168591e-05,6.754630046413738e-05,8.967111657756585e-05,0.00011470766551406181,0.0001423134049679543,0.00017211898506409377,0.00020375239376436323,0.00023685572400710913,0.00027109585109901977,0.0003061704240153503
476,Qatar-1b,3.883598696692404e-05,5.8736945015866235e-05,8.399005332316445e-05,0.00011471551111591798,0.00015084562241564939,0.00019216018748982963,0.0002383244739017347,0.00028892509195327094,0.00034350124324836727,0.000401570332837954
477,HD97658b,4.661927911693421e-10,1.2347717923004877e-09,2.8793657509194365e-09,6.047918359075549e-09,1.164704784401225e-08,2.0854413058122625e-08,3.510747407761743e-08,5.607064800302538e-08,8.558563753612337e-08,1.2561103646459746e-07
478,TOI-942c,2.5430563864026047e-09,6.411018955819002e-09,1.4319279662739845e-08,2.8957774069455495e-08,5.392418316384067e-08,9.370203997148098e-08,1.5355706878390148e-07,2.3936864586005435e-07,3.5741947566599356e-07,5.141674043715178e-07
479,GJ3090b,8.882095758194799e-10,2.3449816709389163e-09,5.45822321803531e-09,1.1455470695907814e-08,2.2060456951332727e-08,3.952232677970651e-08,6.660083421155472e-08,1.0651026468291418e-07,1.6283017859111062e-07,2.3939386909602054e-07
480,TOI-2134c,4.178078434854723e-19,5.26807359938327e-18,4.8199734020791843e-17,3.3848476584722484e-16,1.9063132974602795e-15,8.91492708262357e-15,3.5598689012379225e-14,1.2415967791388205e-13,3.853179783405672e-13,1.080478818935656e-12
481,TOI-3693b,3.9838953558741854e-08,9.623373106269789e-08,2.0703451889137483e-07,4.0503294640906907e-07,7.322981964674788e-07,1.2392658395535182e-06,1.9830422953117675e-06,3.025187857940838e-06,4.429262745796383e-06,6.25839016107892e-06
482,TOI-1470c,4.082316218945728e-16,2.987901880374927e-15,1.697776679080839e-14,7.830212755914635e-14,3.0348677746991386e-13,1.0160923162310934e-12,3.0042587677432403e-12,7.985841228486913e-12,1.9366153336322696e-11,4.336709276926567e-11
483,TOI-1408b,1.554327518637136e-05,2.4126450401394802e-05,3.527215165099471e-05,4.910434970296825e-05,6.565125204156848e-05,8.485867140706988e-05,0.00010660657364802553,0.00013072605128675155,0.0001570150143124264,0.0001852517094193092
484,HD260655b,4.888706348614485e-10,1.2755425029452418e-09,2.937952087597433e-09,6.108209285755363e-09,1.16632859054234e-08,2.0734569435838505e-08,3.469545581218853e-08,5.5129128955046726e-08,8.378111666416058e-08,1.2250232502456118e-07
485,HD63935b,8.428554955216236e-09,1.8080625735287697e-08,3.506342368507845e-08,6.260005136813516e-08,1.0435271555058897e-07,1.6423537754484966e-07,2.462134557029432e-07,3.541148135307391e-07,4.914686297975018e-07,6.613810351739331e-07
486,TOI-1420b,2.9875674522070286e-07,6.100591188034541e-07,1.1332480247753934e-06,1.9480284848298808e-06,3.1400561761164434e-06,4.796014046128096e-06,6.998997243853655e-06,9.824652388483197e-06,1.3338294174888334e-05,1.7593043049171374e-05
487,HD260655c,6.633848857092776e-12,2.386121847576987e-11,7.277217804556157e-11,1.937795674328792e-10,4.609260808534802e-10,9.971563698802779e-10,1.9905119219427042e-09,3.7093709579439757e-09,6.514913643378219e-09,1.0869368984266118e-08
488,HD109833b,9.100182772831019e-09,1.91652081236913e-08,3.6569317148523674e-08,6.435717126314677e-08,1.0591451825737183e-07,1.6478437833582543e-07,2.44480822901319e-07,3.483213182247412e-07,4.792906166514159e-07,6.399418689730214e-07
489,TOI-4010b,2.3809820834729553e-06,3.559633564701913e-06,5.039096901680615e-06,6.822102133387858e-06,8.901199636403886e-06,1.1260959129076644e-05,1.3880196696031447e-05,1.6733998141437674e-05,1.9795426326041567e-05,2.3036880265083608e-05
490,TOI-1272b,2.0746622103946826e-07,3.8549860917053186e-07,6.596351802459913e-07,1.0550110756630124e-06,1.5955015669767929e-06,2.302347826968904e-06,3.1931912547214946e-06,4.281521912545417e-06,5.576491689283939e-06,7.083016489886057e-06
491,HAT-P-64b,5.569030421557809e-05,7.709619226107385e-05,0.00010202443100855413,0.00013014237097149677,0.00016105659736782263,0.00019434851950199758,0.00022960060446326451,0.0002664142527653989,0.0003044208942297965,0.0003432879456505974
492,TOI-178e,1.913669681985462e-11,6.354825838049361e-11,1.8066598710658568e-10,4.520596177953735e-10,1.0172120961921147e-09,2.0936542635700946e-09,3.9955510344090995e-09,7.14821414786331e-09,1.2096645877834382e-08,1.9507100867032917e-08
493,TOI-178g,1.1295258195446011e-13,5.501934608266017e-13,2.187326905726317e-12,7.356912947702828e-12,2.152943405458655e-11,5.604664128533133e-11,1.3211499109355665e-10,2.860738283861771e-10,5.757433325659963e-10,1.0874636552846255e-09
494,TOI-1135b,5.003641138075228e-07,9.15323241744898e-07,1.544340137333058e-06,2.438732572693667e-06,3.645660652222748e-06,5.205498028067176e-06,7.15016851458444e-06,9.502385647762774e-06,1.2275636282890546e-05,1.5474715094500448e-05
495,TOI-2524b,8.500429757341247e-07,1.555954816171981e-06,2.6268782258659352e-06,4.15083441340267e-06,6.208932141488616e-06,8.870838385034382e-06,1.2191883836809684e-05,1.6211706937119535e-05,2.0954172824376276e-05,2.6428242159165674e-05
496,TOI-178d,3.7641393132395285e-10,1.041834811925614e-09,2.5258050308328885e-09,5.492198957513104e-09,1.0910142525174797e-08,2.008889300839107e-08,3.468634725260488e-08,5.669008512109131e-08,8.837389381915324e-08,1.3223540320645777e-07
497,Kepler-109c,9.361710956796212e-10,2.1741964037701928e-09,4.518513203166829e-09,8.573005234920935e-09,1.5081859100237995e-08,2.490411142570635e-08,3.89777918090882e-08,5.8278915807857466e-08,8.37801638905356e-08,1.1641301229125063e-07
498,TOI-2207b,1.5652365790240283e-06,2.617852612246883e-06,4.084729289516359e-06,6.021782904738519e-06,8.469994291711027e-06,1.1454598513871487e-05,1.4985716958197146e-05,1.9059941640169523e-05,2.3662440493681967e-05,2.8769250257097463e-05
499,HAT-P-61b,2.2044360183511923e-05,3.264489143694018e-05,4.581993765912673e-05,6.155690699290864e-05,7.975930497519282e-05,0.00010026760058017636,0.0001228792381196723,0.0001473660814258979,0.0001734886042292147,0.0002010067844490819
500,TOI-277b,2.7725173841647036e-09,7.306662096140379e-09,1.6974360757680126e-08,3.55535768239185e-08,6.832768027009557e-08,1.2216122906425342e-07,2.0544044158786927e-07,3.2788898732769575e-07,5.002856693614677e-07,7.341184167503331e-07
501,TOI-1820b,5.930245072230193e-06,9.291778876230105e-06,1.3698240244117638e-05,1.921319648816759e-05,2.58608649851906e-05,3.3630570117156875e-05,4.2482873513104e-05,5.235620704917959e-05,6.31732353196206e-05,7.484650561244656e-05
502,TOI-1710b,2.1956716831125748e-10,6.519874102078475e-10,1.6798062918199088e-09,3.851751650057329e-09,8.017043201719765e-09,1.5384790669305637e-08,2.7560861866796002e-08,4.655667285215486e-08,7.476891523292257e-08,1.1493312615084481e-07
503,TOI-2421b,7.809335788680326e-06,1.14457016535889e-05,1.5920989568643374e-05,2.1220545364334947e-05,2.7303722710530865e-05,3.41111135892976e-05,4.1571196547957847e-05,4.9605942770063464e-05,5.813524093971003e-05,6.708019087623223e-05
504,WASP-182b,8.315469870325012e-06,1.243948097989867e-05,1.7614210848355778e-05,2.3847039582172213e-05,3.110967428957442e-05,3.934609184719339e-05,4.848049831302821e-05,5.8424495645318484e-05,6.908307718198455e-05,8.035935795857758e-05
505,TOI-1136c,4.989620662982706e-08,9.395404979042639e-08,1.6259021002880597e-07,2.6256943252290145e-07,4.004165803058156e-07,5.820322252943592e-07,8.124117651771016e-07,1.0954741092394e-06,1.433989833338409e-06,1.8295902880654e-06
506,TOI-1136d,6.253330519104875e-09,1.448277770313314e-08,3.002778987875589e-08,5.6856309051396344e-08,9.98469156511458e-08,1.646193303601531e-07,2.572981258635915e-07,3.84244103194427e-07,5.517848046658499e-07,7.659685007895217e-07
507,NGTS-11b,1.6750237018308542e-12,7.64795403837097e-12,2.8719285057534954e-11,9.182395816825961e-11,2.5681827220559934e-10,6.418857649168729e-10,1.4583881838726974e-09,3.05406115649459e-09,5.9618464709286015e-09,1.095046660813077e-08
508,HIP94235b,4.4377424056403445e-08,8.333068640528406e-08,1.4384669546420104e-07,2.317767570152296e-07,3.527347819273842e-07,5.117673898946252e-07,7.131163299478185e-07,9.600770619033048e-07,1.2549436110844813e-06,1.5990228711273045e-06
509,TOI-2025b,9.881533045738427e-07,1.7382417550254996e-06,2.8344193190330184e-06,4.3437834898326355e-06,6.323493975153325e-06,8.818101605876256e-06,1.1858382980412856e-05,1.5461399843154568e-05,1.9631442087818836e-05,2.436152899428911e-05
510,TOI-2018b,9.568164222845142e-11,2.8797211684868606e-10,7.512855035442063e-10,1.7428437259560433e-09,3.667083755435381e-09,7.108636576243353e-09,1.2855364582089107e-08,2.1908058418871215e-08,3.547556360784752e-08,5.4956110704715876e-08
511,GJ486b,1.2571153064855551e-09,3.2296074287412345e-09,7.341518633126656e-09,1.5092591267895164e-08,2.853994711762797e-08,5.031135705744842e-08,8.356906772010566e-08,1.3193025462536266e-07,1.9935519735788796e-07,2.900162981496333e-07
512,Gaia-2b,1.0686012940498432e-05,1.722924675540743e-05,2.604132404640789e-05,3.73351217133979e-05,5.123760034996624e-05,6.779361174819257e-05,8.69753910431635e-05,0.00010869498865952798,0.00013281757433164848,0.00015917422835293567
513,TOI-2427b,2.029600147359213e-07,3.489416856143103e-07,5.582515219749191e-07,8.419345145291604e-07,1.209121370095116e-06,1.6666578440213118e-06,2.2189819143409135e-06,2.8681941105669797e-06,3.6142613906619814e-06,4.455300672743908e-06
514,TOI-139b,4.214221695606635e-12,1.554109126640564e-11,4.841953254270286e-11,1.3132668514441503e-10,3.1740844564095516e-10,6.963461322661148e-10,1.4072685032268975e-09,2.6512643727943845e-09,4.702026853641767e-09,7.91340161222973e-09
515,LHS475b,3.1876000917585665e-11,1.0360527047413856e-10,2.892908064356041e-10,7.129243341042619e-10,1.5835538530438797e-09,3.223345469904897e-09,6.0929233056590196e-09,1.0810558613526807e-08,1.816273431001877e-08,2.91048665348659e-08
516,TOI-2583Ab,1.2016898607367209e-05,1.826442506064579e-05,2.6219954724757694e-05,3.592587549992581e-05,4.736357147937931e-05,6.0464787051659674e-05,7.512391291025132e-05,9.120962984986226e-05,0.00010857506149749581,0.00012706609558903618
517,TOI-2796b,5.976486679324858e-06,1.022342230541067e-05,1.62703038406476e-05,2.4408516126994564e-05,3.4869636869944146e-05,4.7817233022146466e-05,6.334576063647301e-05,8.148468185088694e-05,0.00010220592140712343,0.00012543306973115877
518,TOI-3976Ab,2.857176795877e-06,4.675853598102901e-06,7.1591901695817204e-06,1.038046807324852e-05,1.438804972229752e-05,1.920557157885526e-05,2.4834081521879636e-05,3.125530683074308e-05,3.8435402185313035e-05,4.6328715220174326e-05
519,TOI-969b,2.3875622245601894e-07,4.2737628263185383e-07,7.080528845368923e-07,1.1009886257150424e-06,1.6242905001579387e-06,2.293028297286448e-06,3.118688557649645e-06,4.108980622469499e-06,5.267921358249945e-06,6.596117912261703e-06
520,TOI-2000c,1.0731588530766985e-07,2.1681329621908982e-07,3.990045937826211e-07,6.802360609956565e-07,1.0884497340099328e-06,1.6515506123900718e-06,2.3959203694107914e-06,3.3452111250775143e-06,4.51947825029648e-06,5.9346539848712725e-06
521,TOI-2364b,9.309928463662374e-07,1.6930953322646761e-06,2.8428191614132175e-06,4.471206144198985e-06,6.6615046917037495e-06,9.484605455727572e-06,1.2996195814236711e-05,1.7235505944809818e-05,2.2225356836115616e-05,2.797316586177424e-05
522,TOI-2498b,2.70636329458999e-06,4.135560343322358e-06,5.964831098564912e-06,8.206662382312712e-06,1.0859059579146386e-05,1.3908054966696264e-05,1.7330508583728827e-05,2.1096817554201685e-05,2.5173316315319967e-05,2.952427183788903e-05
523,TOI-2587Ab,6.311724911945953e-06,9.587888211108765e-06,1.3758330842048343e-05,1.8845158413155335e-05,2.483860011669254e-05,3.1702938980486175e-05,3.938292420675726e-05,4.7809850736952845e-05,5.690686307726003e-05,6.659330505236416e-05
524,TOI-4145Ab,1.988951566801775e-06,3.662844546703404e-06,6.2180561414312514e-06,9.87482473604844e-06,1.4838916765079116e-05,2.128997107766916e-05,2.9373701538265117e-05,3.91978491900909e-05,5.083132806027279e-05,6.430581973829821e-05
525,HD23472f,9.541035655516683e-12,2.9878767575812325e-11,8.068022299299331e-11,1.9288093455775072e-10,4.1673757319735357e-10,8.270590889356262e-10,1.5273697706059514e-09,2.6523983087959577e-09,4.36856196145463e-09,6.872404424082528e-09
526,HD207496b,2.251746456196492e-09,5.272743819936452e-09,1.1042216955233526e-08,2.1100096300187336e-08,3.736653589664143e-08,6.208388802585799e-08,9.772922573492987e-08,1.469103811141991e-07,2.1225803560245797e-07,2.963240925800382e-07
527,HD23472c,3.02237413481023e-14,1.4963548564817101e-13,6.032972432595327e-13,2.054092415152339e-12,6.075889059533419e-12,1.5967415337553743e-11,3.795654401858075e-11,8.280829377826296e-11,1.677854081147332e-10,3.1884863645799233e-10
528,TOI-1937Ab,0.0002955148564253575,0.00037536158574221845,0.00046104881536205016,0.0005510508771499371,0.0006439988661945772,0.0007387079493223295,0.0008341810033813241,0.0009295983049630086,0.0010242999986119076,0.0011177657005692016
529,TOI-2803Ab,0.0001657994891532855,0.00022161326963716007,0.0002844770654151413,0.00035334657688630174,0.0004271471994694039,0.0005048395551810414,0.0005854602890195118,0.0006681440706593088,0.0007521322918973488,0.0008367729413056162
530,TOI-2842b,1.4051832987434266e-05,2.1257592192513122e-05,3.03929785356798e-05,4.1495407811450863e-05,5.45342831615119e-05,6.942441913477389e-05,8.60401948136196e-05,0.00010422874805790118,0.0001238213307611122,0.00014464250641376672
531,K2-415b,1.5499107150852407e-14,8.883487014752751e-14,4.076108908077411e-13,1.557088274759335e-12,5.10587363291449e-12,1.4724105344449943e-11,3.8072586410880305e-11,8.966934202151553e-11,1.9485333197164432e-10,3.948353181223162e-10
532,TOI-913b,3.180857419385138e-10,8.663977647836372e-10,2.070519981170378e-09,4.4442601673731315e-09,8.725344032364715e-09,1.5895034782657817e-08,2.717774519626667e-08,4.402088699477565e-08,6.805799152321189e-08,1.0105979470743064e-07
533,TOI-2977b,3.376364995107678e-05,4.9439414324072005e-05,6.871260725451683e-05,9.151519775073711e-05,0.00011766830411417732,0.0001469134501307713,0.00017894116457628975,0.00021341499876719017,0.000249990409385207,0.0002883287551399732
534,TOI-444b,1.7286749800306778e-11,5.769814756389797e-11,1.6468932688934568e-10,4.133726576724925e-10,9.324419991391287e-10,1.9228652208175615e-09,3.675116808862709e-09,6.582587763242099e-09,1.114940545636942e-08,1.799172894403458e-08
535,TOI-470b,1.7966602809305758e-10,5.392376010417322e-10,1.4026247669973193e-09,3.2438280778973475e-09,6.804069976933886e-09,1.314889286823096e-08,2.370625015854332e-08,4.0279887878416194e-08,6.503635314966058e-08,1.0046757107077328e-07
536,TOI-836b,5.828238280464232e-09,1.2574780140039869e-08,2.4520390614773412e-08,4.4006148652555835e-08,7.372039808424291e-08,1.1656770645486345e-07,1.7552445985698005e-07,2.5349897264212654e-07,3.53208984684783e-07,4.770840399818802e-07
537,TOI-1416b,1.2438594846572807e-06,1.7995152053471358e-06,2.4756915680700176e-06,3.2687527231533067e-06,4.17158678476659e-06,5.174675538304091e-06,6.267042752447231e-06,7.437031052672426e-06,8.672899028935998e-06,9.963253381378199e-06
538,TOI-2459b,2.7597318369634482e-14,1.476336839375965e-13,6.371799212309789e-13,2.3044284469047584e-12,7.193458013920504e-12,1.9840382652594558e-11,4.926524502080713e-11,1.1181541027329105e-10,2.348688736421389e-10,4.612790638996587e-10
539,TOI-3023b,2.759204338161729e-05,3.970868548788446e-05,5.43615523137384e-05,7.144763457489294e-05,9.079405280712533e-05,0.0001121818401260064,0.00013536632681741286,0.0001600933278012915,0.00018611119028410036,0.00021317919530170368
540,TOI-3082b,2.7709303078126887e-07,5.099354729957792e-07,8.655998472613269e-07,1.3751577439712293e-06,2.067878071421086e-06,2.9695803790731315e-06,4.101501556179316e-06,5.4796718201354135e-06,7.114732806173122e-06,9.012101789406073e-06
541,TOI-3912b,1.979687041492605e-05,2.9328128330672106e-05,4.117665473250978e-05,5.53310680033896e-05,7.170435674914207e-05,9.015272303268255e-05,0.00011049364482797633,0.00013252161090603098,0.00015602091146608708,0.0001807754497097894
542,TOI-4551b,1.7491323469581318e-06,2.641832165384802e-06,3.7733533444452504e-06,5.148806433335261e-06,6.7649558425179235e-06,8.611806397309251e-06,1.0674297979797753e-05,1.2933902478064396e-05,1.5370012227398212e-05,1.7961076320227427e-05
543,TOI-858Bb,2.2710304428662374e-05,3.34993967063311e-05,4.6854977579410294e-05,6.275007623289335e-05,8.107564213976658e-05,0.00010166207665817718,0.00012429947239006193,0.00014875497605847237,0.00017478670792557053,0.00020215428963307963
544,HD183579b,6.468385599958537e-10,1.6863403084612422e-09,3.877456323965875e-09,8.04248488218819e-09,1.5313723615056807e-08,2.714013495149608e-08,4.5265518870282184e-08,7.168191686558914e-08,1.0856491006948567e-07,1.5819858735702273e-07
545,HD1397b,7.561817662851856e-07,1.2688947766543248e-06,1.986005200992012e-06,2.936203483806399e-06,4.140958612395497e-06,5.6140059472873056e-06,7.361561946264666e-06,9.38303236929235e-06,1.1672003122646831e-05,1.421734704099815e-05
546,NGTS-12b,1.979934487621454e-06,3.2843125861319438e-06,5.088702737209139e-06,7.456401274279531e-06,1.0432464923683182e-05,1.4043106549114544e-05,1.8296733571305123e-05,2.3186033846105363e-05,2.8690601285123466e-05,3.477971840810781e-05
547,TOI-2570b,1.764240207627921e-05,2.7056931329738867e-05,3.91499525015077e-05,5.401750023556616e-05,7.165793027774185e-05,9.19878907899146e-05,0.00011486062504882435,0.0001400839608558895,0.00016743644380891602,0.0001966808932276946
548,TOI-778b,2.744737043511399e-05,3.8747938585923406e-05,5.2153743818207934e-05,6.752123268682445e-05,8.465895633612276e-05,0.00010334865442499742,0.00012336194751636843,0.00014447261835423095,0.0001664650160131718,0.00018913932078391783
549,TOI-1694b,7.364742206911982e-07,1.2949491162800312e-06,2.1114443531835542e-06,3.236475041372679e-06,4.713358240052696e-06,6.576169787284667e-06,8.848807080768156e-06,1.1544962102959828e-05,1.4668760407007464e-05,1.8215829278399206e-05
550,TOI-2443b,2.41342706762778e-11,8.005177891697404e-11,2.2735033712132584e-10,5.683432056865143e-10,1.2777910480111326e-09,2.6279625866212003e-09,5.011700578906506e-09,8.960351902228097e-09,1.5154216562141082e-08,2.4424277315995653e-08
551,TOI-1452b,8.498047295393005e-18,8.238974085531412e-17,5.992577700450118e-16,3.4387746967233925e-15,1.6193078758790354e-14,6.455517611065122e-14,2.2339416644817373e-13,6.847998354390504e-13,1.8907150903947834e-12,4.766810896765681e-12
552,TOI-1516b,0.00010916728226338121,0.00014822134770335567,0.00019286250709001725,0.00024240130970462284,0.0002960895422817134,0.0003531752099792732,0.0004129397393828239,0.0004747207515738805,0.0005379239959255866,0.0006020276368274371
553,TOI-1431b,0.0001503623286655097,0.00018689845644046906,0.0002252324781158934,0.0002647067367300292,0.0003047674878441694,0.0003449625389691087,0.00038493208323832996,0.00042439665938865724,0.00046314456369852175,0.0005010199700014942
554,HATS-38b,1.8104387769925739e-06,2.9524560485186636e-06,4.507054103317255e-06,6.518333187442693e-06,9.014914692768714e-06,1.2010173184020297e-05,1.550363779347217e-05,1.948306116269236e-05,2.3926759004240105e-05,2.8805940970187317e-05
555,K2-36c,1.2300510358502182e-08,2.7127113385226536e-08,5.3908713841139994e-08,9.83606766638315e-08,1.6718773148612897e-07,2.677811520450802e-07,4.078642107936351e-07,5.951325417026563e-07,8.369256679040607e-07,1.1399531742019838e-06
556,TOI-4600b,5.024697754826467e-16,3.816221711140185e-15,2.2380011121445972e-14,1.0606107600517613e-13,4.208802178599631e-13,1.4384397787426402e-12,4.33065582583321e-12,1.1697281603913508e-11,2.877298652806125e-11,6.525624932542721e-11
557,TOI-1181b,0.00010537533226197068,0.00013502087757452443,0.00016709555627818852,0.0002010247720244523,0.00023628223968772462,0.0002724042629370631,0.00030899418589668877,0.00034572073548464106,0.000382312932216035,0.00041855337247290354
558,HAT-P-58b,2.6861112087663135e-05,3.858359529357542e-05,5.2729210136695204e-05,6.919111262239758e-05,8.779690879035658e-05,0.00010833171833417538,0.0001305577273363159,0.00015422955619612218,0.0001791055738318392,0.00020495568655457832
559,K2-329b,3.526624288734397e-09,9.506502550613558e-09,2.2510143942638787e-08,4.792028990001815e-08,9.338663855304944e-08,1.689876319418051e-07,2.871869428202353e-07,4.62593463314145e-07,7.11560445754662e-07,1.0516741888808094e-06
560,TOI-5678b,7.587434938735093e-13,3.29117619217382e-12,1.1814197689281108e-11,3.629518621126075e-11,9.796254410737987e-11,2.3715097983181136e-10,5.235202922934594e-10,1.0680761896639422e-09,2.036030878433959e-09,3.6593215240279985e-09
561,TOI-620b,1.4571528041615971e-10,4.658416360844368e-10,1.281620986610027e-09,3.1165208311614634e-09,6.839112646944972e-09,1.3768207929180981e-08,2.5763335236114647e-08,4.528790396512863e-08,7.543677434422656e-08,1.1992513601196405e-07
562,TOI-5344b,8.873351364557814e-09,2.4350919285317293e-08,5.86193292195329e-08,1.2671143500456542e-07,2.504581077749068e-07,4.592259573074693e-07,7.900700797387455e-07,1.287283694648106e-06,2.001413717418928e-06,2.9878683400763805e-06
563,HD73583b,1.2985844129134284e-09,3.3204020416183717e-09,7.510099721607216e-09,1.5359348976677352e-08,2.889244452394559e-08,5.0666796464360436e-08,8.372516439479796e-08,1.3150754837669428e-07,1.9773502017601772e-07,2.8627904231962234e-07
564,WASP-77Ab,0.00010694361759624873,0.00014898416317105028,0.00019828390357777263,0.0002542430438969516,0.00031611913428682674,0.0003830993889556235,0.0004543559505384409,0.0005290851107404019,0.000606533001370997,0.0006860106750860055
565,LTT9779b,3.563630069620489e-05,4.601950700494123e-05,5.734658992271786e-05,6.941666956134455e-05,8.204123900988917e-05,9.505070319512285e-05,0.00010829721053735977,0.00012165504274838384,0.00013501952385167542,0.000148305127603836
566,TOI-3364b,2.767498172784691e-06,4.581200642148929e-06,7.08521779057728e-06,1.0365255067434938e-05,1.4481722280628877e-05,1.9469054406961872e-05,2.5337264296205562e-05,3.207490147897981e-05,3.965271944434724e-05,4.802752976973583e-05
567,TOI-1634b,6.850130720062101e-08,1.3389867768547395e-07,2.3969646538262797e-07,3.9921340440541845e-07,6.262151243800538e-07,9.341251080773477e-07,1.3353418473484054e-06,1.8407118748480798e-06,2.459174393422691e-06,3.1975691468115154e-06
568,TOI-4641b,4.536657805430068e-08,9.112883226777963e-08,1.6681475826814305e-07,2.829933442408571e-07,4.5075797259378714e-07,6.810672687916296e-07,9.84159440179692e-07,1.3690896043872448e-06,1.8434090943340986e-06,2.4129832490234227e-06
569,TRAPPIST-1d,1.1891154478948778e-19,1.5593378751392407e-18,1.4789785133916735e-17,1.0736719222516775e-16,6.235662155767396e-16,3.0007222267090107e-15,1.2306275910549036e-14,4.4005544709055925e-14,1.3979827382432958e-13,4.0071734486211557e-13
570,TRAPPIST-1h,5.919465557793893e-32,5.07841066550715e-30,2.5012091957318807e-28,7.79146476222384e-27,1.6554544510871732e-25,2.546795724869276e-24,2.976280615420785e-23,2.7470608777966286e-22,2.067554589075593e-21,1.3029812745633245e-20
571,TOI-244b,8.55143525923369e-14,4.1504720249931484e-13,1.645911670269133e-12,5.526686858404961e-12,1.6157051871401297e-11,4.2039718486641466e-11,9.908641290835678e-11,2.145974271936404e-10,4.3207792675066116e-10,8.16607546778772e-10
